,Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
2712,BTC,8/16/2021,48260.48708,50434.43615,51782.96783,47579.30723
2713,BTC,8/17/2021,49150.73083,48405.21363,49463.13301,46394.39146
2714,BTC,8/18/2021,48880.1519,48792.79051,49174.76187,47128.04097
2715,BTC,8/19/2021,50595.69857,48888.56641,51223.8723,48888.56641
2716,BTC,8/20/2021,51504.25813,50949.88071,51917.41395,49391.18272
2717,BTC,8/21/2021,54459.03781,52361.74816,54805.07845,51866.59003
2718,BTC,8/22/2021,56916.17394,54925.68653,57337.74541,53102.23637
2719,BTC,8/23/2021,57637.75796,55899.86482,58035.70396,54324.6085
2720,BTC,8/24/2021,57307.16626,57818.27021,58078.9516,55117.25835
2721,BTC,8/25/2021,60744.04182,57228.23345,61557.59449,56125.14999
2722,BTC,8/26/2021,60198.90199,60973.49128,61454.05834,59276.70383
2723,BTC,8/27/2021,56301.33411,58963.48846,60571.69365,54791.32931
2724,BTC,8/28/2021,56640.78395,55669.62353,56822.88244,53351.36773
2725,BTC,8/29/2021,58568.28378,56909.56502,58924.54893,54202.70163
2726,BTC,8/30/2021,57984.09474,58884.01836,60075.36985,57076.06857
2727,BTC,8/31/2021,58452.73147,57662.41518,59462.77526,56328.79283
2728,BTC,9/1/2021,58594.60245,58128.68804,59920.21177,57915.89451
2729,BTC,9/2/2021,57797.46737,58140.30027,58650.13419,55646.05427
2730,BTC,9/3/2021,54330.35863,57390.21162,58408.61921,53796.15409
2731,BTC,9/4/2021,54795.29771,54144.10604,55859.36925,53032.32679
2732,BTC,9/5/2021,52788.74553,54376.80763,57226.29881,51778.97109
2733,BTC,9/6/2021,52174.86798,52336.56503,53210.40638,50459.09997
2734,BTC,9/7/2021,54484.04573,51345.04898,54807.88151,51287.29118
2735,BTC,9/8/2021,56235.35611,55068.8244,56521.30729,54023.07694
2736,BTC,9/9/2021,55344.92582,55844.74892,56542.00653,54742.62637
2737,BTC,9/10/2021,57628.67925,55787.54607,58354.52939,54930.68059
2738,BTC,9/11/2021,58735.47543,57614.16126,59380.99216,57070.22927
2739,BTC,9/12/2021,58725.66452,58811.15589,59836.39233,56935.31212
2740,BTC,9/13/2021,58985.61293,58765.43309,59459.98456,57974.3521
2741,BTC,9/14/2021,58822.62699,58727.08457,60102.75233,58479.59835
2742,BTC,9/15/2021,57518.79877,58959.42898,59714.21014,57186.76801
2743,BTC,9/16/2021,58178.40276,57135.86005,58541.98471,56553.22227
2744,BTC,9/17/2021,58844.55954,58231.67554,59244.03618,56847.96905
2745,BTC,9/18/2021,58041.1876,59134.65574,59485.19947,57422.85309
2746,BTC,9/19/2021,56509.94286,58031.62185,58646.77297,55542.90613
2747,BTC,9/20/2021,57881.90568,55997.08036,58180.65686,55759.49118
2748,BTC,9/21/2021,58172.90902,58095.74413,58881.82161,57718.85978
2749,BTC,9/22/2021,59296.95004,58150.65059,61066.22262,57925.07526
2750,BTC,9/23/2021,59823.90168,59766.10382,60589.47197,59230.86011
2751,BTC,9/24/2021,59854.19724,59999.15991,61220.71861,59429.21475
2752,BTC,9/25/2021,63224.88439,59842.56137,63708.34236,59800.44058
2753,BTC,9/26/2021,62927.55718,63563.67354,64802.78787,61401.28397
2754,BTC,9/27/2021,63347.78904,62988.27018,63851.25073,62095.63291
2755,BTC,9/28/2021,61966.7826,63226.09392,63521.32537,60034.53467
2756,BTC,9/29/2021,60575.44473,61445.2325,62535.0285,59803.88927
2757,BTC,9/30/2021,56851.83017,60192.52541,60532.98885,52149.98354
2758,BTC,10/1/2021,56225.10159,56336.38914,57610.36812,54450.24533
2759,BTC,10/2/2021,56609.76975,55724.22726,57122.9439,53443.85166
2760,BTC,10/3/2021,54145.42748,56509.15124,56810.14639,53914.85052
2761,BTC,10/4/2021,51966.05956,53831.82386,55472.07637,50501.73186
2762,BTC,10/5/2021,50670.14438,51715.07397,52112.18507,47468.91203
2763,BTC,10/6/2021,50734.7695,51218.17233,51254.44295,48933.15881
2764,BTC,10/7/2021,48543.9522,50178.2374,50669.65902,47106.59307
2765,BTC,10/8/2021,53559.70784,49140.23095,54399.59279,48855.58137
2766,BTC,10/9/2021,55124.86198,54060.47407,55399.07415,53352.1154
2767,BTC,10/10/2021,54592.51533,55087.93871,56459.63581,53916.35483
2768,BTC,10/11/2021,53261.29534,54894.87167,55225.90796,52404.74361
2769,BTC,10/12/2021,57303.64642,53599.8795,57435.93313,53098.76279
2770,BTC,10/13/2021,57678.97522,57742.02091,58512.25605,57063.70007
2771,BTC,10/14/2021,56428.04313,57825.30019,57926.74157,56124.03951
2772,BTC,10/15/2021,57256.30684,56640.43979,59002.35964,56509.24045
2773,BTC,10/16/2021,53659.84312,57219.80533,57247.89119,53614.59522
2774,BTC,10/17/2021,57253.70218,53271.22912,57978.61342,52988.15866
2775,BTC,10/18/2021,56584.84988,57460.05218,58369.68209,55331.72786
2776,BTC,10/19/2021,57108.12067,56440.1334,58725.11078,55321.95812
2777,BTC,10/20/2021,58789.20968,57420.14789,59576.46311,57029.49805
2778,BTC,10/21/2021,58103.19143,58967.91501,59250.14168,56495.91533
2779,BTC,10/22/2021,55716.54665,58309.31805,59561.02546,53775.62824
2780,BTC,10/23/2021,56574.55547,55900.75297,56957.07503,54572.69321
2781,BTC,10/24/2021,52148.82119,56768.71106,58037.50978,51626.54785
2782,BTC,10/25/2021,49765.13208,49597.77889,51449.79858,46295.72018
2783,BTC,10/26/2021,50033.69314,49718.35435,51579.31254,48945.34654
2784,BTC,10/27/2021,47886.62525,49927.03507,50691.80295,47006.10229
2785,BTC,10/28/2021,45605.61575,46806.53785,49671.41417,43869.63897
2786,BTC,10/29/2021,43145.47129,46440.33657,46623.85344,42103.34643
